2.85 4583 13.826
2.86 4602.82 13.8654
2.87 4622.1 13.9479
2.88 4640.6 14.0531
2.89 4658.99 14.1501
2.9 4676.65 14.203
2.91 4694.35 14.2251
2.92 4711.97 14.2558
2.93 4728.7 14.333
2.94 4746.79 14.3662
2.95 4764.25 14.3627
2.96 4781.34 14.434
2.97 4797.22 14.5472
2.98 4813.63 14.5852
2.99 4831.01 14.599
3 4849.62 14.631
3.01 4868.2 14.6669
3.02 4886.33 14.7111
3.03 4903.56 14.8027
3.04 4920.77 14.8195
3.05 4938.5 14.8374
3.06 4955.63 14.8575
3.07 4972.63 14.8877
3.08 4990.7 14.9378
3.09 5009.21 14.9845
3.1 5028.38 15.0127
3.11 5045.61 15.0542
3.12 5062.64 15.1042
3.13 5081.26 15.1389
3.14 5100.14 15.1905
3.15 5117.86 15.2466
3.16 5136.05 15.3445
3.17 5154.16 15.3862
3.18 5172.31 15.4777
3.19 5191.13 15.5055
3.2 5210.37 15.5399
3.21 5229.08 15.5337
3.22 5246.36 15.5928
3.23 5263.93 15.6567
3.24 5283.25 15.7353
3.25 5302 15.7826
3.26 5321.14 15.8325
3.27 5339.25 15.9038
3.28 5356.89 15.9276
3.29 5374.22 15.9629
3.3 5394.54 16.0419
3.31 5413.53 16.123
3.32 5432.28 16.1444
3.33 5450.97 16.1885
3.34 5471.63 16.2266
3.35 5491.94 16.2124
3.36 5512.11 16.2996
3.37 5531.91 16.3349
3.38 5551.31 16.3719
3.39 5570.45 16.3997
3.4 5588.8 16.4299
3.41 5607.99 16.446
3.42 5627.07 16.4548
3.43 5647.16 16.4968
3.44 5666.62 16.5534
3.45 5686.22 16.5939
3.46 5705.53 16.6311
3.47 5725.99 16.6134
3.48 5745.76 16.6647
3.49 5766.88 16.6812
3.5 5786.99 16.6882
3.51 5807.51 16.7287
3.52 5826.49 16.7961
3.53 5846.05 16.905
3.54 5866.85 16.9388
3.55 5886.53 17.0144
3.56 5905.62 17.0387
3.57 5926.06 17.1143
3.58 5947.77 17.166
3.59 5969.33 17.1932
3.6 5989.93 17.2252
3.61 6010.13 17.3214
3.62 6031.34 17.3719
3.63 6052.5 17.3742
3.64 6073.5 17.4668
3.65 6094.55 17.5136
3.66 6116.17 17.5126
3.67 6138.51 17.5364
3.68 6159.53 17.5733
3.69 6180.54 17.6345
3.7 6202.29 17.6399
3.71 6225.37 17.7164
3.72 6247.04 17.717
3.73 6267.87 17.7406
3.74 6288.52 17.7647
3.75 6310.17 17.824
3.76 6330.1 17.8296
3.77 6350.83 17.8563
3.78 6372.49 17.8364
3.79 6393.28 17.9168
3.8 6414.52 18.0076
3.81 6433.83 18.0283
3.82 6452.44 18.069
3.83 6471.72 18.109
3.84 6490.49 18.193
3.85 6509.69 18.2637
3.86 6528.76 18.2676
3.87 6548.47 18.3017
3.88 6567.65 18.2983
3.89 6587.35 18.3627
3.9 6607.48 18.4492
3.91 6627.99 18.5043
3.92 6647.41 18.5582
3.93 6666.91 18.6172
3.94 6687.48 18.6611
3.95 6708.37 18.7282
3.96 6729.79 18.7818
3.97 6749.92 18.8954
3.98 6769.37 18.9498
3.99 6789.18 18.9528
4 6807.59 19.0058
4.01 6826.04 19.071
4.02 6844.58 19.1298
4.03 6864.38 19.1179
4.04 6882.97 19.2125
4.05 6901.84 19.2582
4.06 6921.37 19.296
4.07 6941.59 19.3151
4.08 6961.97 19.3948
4.09 6982.23 19.4836
4.1 7002.54 19.5164
4.11 7023.91 19.5375
4.12 7044.14 19.5836
4.13 7064.14 19.6383
4.14 7082.85 19.7104
4.15 7101.46 19.7948
4.16 7120.67 19.8473
4.17 7141.23 19.9297
4.18 7161.91 19.9896
4.19 7182.89 20.029
4.2 7203.41 20.078
4.21 7223.14 20.1128
4.22 7242.97 20.1299
